2024-09-29 13:56:38 | EVE69931351 | ERROR | Service started successfully.java.lang.IndexOutOfBoundsExceptionException in thread "main" java.lang.ArrayIndexOutOfBoundsException: Index 5 out of bounds for length 5
2024-09-29 13:56:38 | EVE38398013 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE24804183 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE99825986 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE79678742 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE96972727 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE95794668 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE88009793 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE74504103 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE58343809 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE43654750 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE65039346 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE96804555 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE45226095 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE91671392 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE45202249 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE31008177 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE92234995 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE98290400 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE13202319 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE89650865 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE69847848 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE23297418 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE03512442 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE34084899 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE90336958 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE81944405 | DEBUG | Data fetched from database.
2024-09-29 13:56:38 | EVE79877558 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE95746971 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE60618661 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE42238387 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE14951467 | INFO | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE22052834 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE56812175 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE27867840 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE10560766 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE04166073 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE64200845 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE21326024 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE44390105 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE00912328 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE76602316 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE68219599 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE81910414 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE02983032 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE13103366 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE08113099 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE38273578 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE73041897 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE73931472 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE54228693 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE38666077 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE77168173 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE57686089 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE71900884 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE76597016 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE69955133 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE78214487 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE64069743 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE17204354 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE44920770 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE32566562 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE65194854 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE83640675 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE68207585 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE82209885 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE45950585 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE10968383 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE79004463 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE72694945 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE71626650 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE79386302 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE65640932 | CRITICAL | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE83199261 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE78517002 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE93158247 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE98755641 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE94409405 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE73500581 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE07001998 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE50106944 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE42505821 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE77065196 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE67661366 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE30449897 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE02503423 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE76772715 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE38253723 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE86519514 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE22368710 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE93081784 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE15862453 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE97042566 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE97318012 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE40748531 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE96714664 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE91462812 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE52618110 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE64244421 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE00323130 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE16990322 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE60493866 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE50147595 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE80845381 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE22978430 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE53490949 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE75832781 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE45652665 | ERROR | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE03721564 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE72209968 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE09870460 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE42794190 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE12621592 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE56519568 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE56851040 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE52204757 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE15946035 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE86447776 | DEBUG | Unhandled exception in module.
2024-09-29 13:56:38 | EVE64545790 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE98912508 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE79268588 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE01982980 | ERROR | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE08814482 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE15458059 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE28822963 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE44344726 | DEBUG | Data fetched from database.
2024-09-29 13:56:38 | EVE83382621 | INFO | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE13033397 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE22841106 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE77385117 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE50331042 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE28503018 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE23831899 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE60738181 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE54060130 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE34487996 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE18217747 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE97906806 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE61508020 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE66213492 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE74307401 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE59509478 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE92959495 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE68145832 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE96467217 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE03034198 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE30653677 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE33377399 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE65491739 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE86389137 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE28406322 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE38561384 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE99603219 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE86666481 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE80366155 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE66432777 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE51131187 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE78808981 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE39332710 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE10796392 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE33296187 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE93233859 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE13412067 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE83644375 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE32598818 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE80740008 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE40657774 | CRITICAL | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE53175001 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE68180699 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE96116860 | CRITICAL | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE36400248 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE52977223 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE87161869 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE20704598 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE78640429 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE28674095 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE29763796 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE05072580 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE45886166 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE37477413 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE75786601 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE50932733 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE64172239 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE81998076 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE81145712 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE83851654 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE23580863 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE89162007 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE87572189 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE58254904 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE68158821 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE57087063 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE66123931 | WARNING | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE59098978 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE28393877 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE18837699 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE89261061 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE33070157 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE04230387 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE25120659 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE93611404 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE36298494 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE21419866 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE00300847 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE11217622 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE91738648 | CRITICAL | Audit trail recorded.
